seed,recall@5,recall@10,recall@15,recall@20,ndcg@5,ndcg@10,ndcg@15,ndcg@20,precision@5,precision@10,precision@15,precision@20,map@5,map@10,map@15,map@20
1025,0.08500832808324231,0.12606281341019468,0.1531743259444948,0.17796544625004435,0.08516254866505575,0.09869034487309031,0.10777205106872853,0.11572565547792604,0.05655172413793014,0.0433468559837743,0.03618661257606372,0.03209432048681728,0.056235632183908,0.059098456975382525,0.06129312544340705,0.06312970593917121
1026,0.08508455994722476,0.12631598654904957,0.15344867785777763,0.17810226258839185,0.08511477462951986,0.09865657495441577,0.10776902584547572,0.11568994460803152,0.05669371196754476,0.04337728194726316,0.03626774847870064,0.03215517241379498,0.0560964897453233,0.05897507844133793,0.061185482829456676,0.06302355493294257
1027,0.08508753140543365,0.12561601274117098,0.15297130562206854,0.177427324798977,0.08513486097452234,0.09848935162595374,0.10766325363623838,0.11550017229368396,0.05657200811358936,0.04329614604462622,0.036200135226503206,0.032043610547669195,0.056099081586657586,0.05893751207379477,0.06113895244959805,0.06296241845704169
1028,0.0853645535853993,0.12594219837156667,0.15357946394826147,0.17814185655931325,0.08528892564314525,0.09862778822087166,0.10786319634179513,0.11575431990096312,0.05677484787018167,0.04338742393509278,0.03627450980392038,0.03212981744422092,0.0561535947712418,0.05900102654407843,0.06124116858663809,0.06305273927423932
1029,0.08446391723611345,0.12636568818931476,0.1537907676513708,0.17781801911053502,0.08487625537208762,0.09868227645206427,0.10790876052486521,0.11559338383624095,0.05634888438133781,0.043356997971603924,0.03632860040567832,0.032043610547669195,0.0560218052738336,0.059001884358468565,0.061229131162292894,0.06300479273731886
1030,0.08510602787226566,0.12600820843753374,0.15364044399957572,0.17770064220137105,0.08506954815867525,0.09852544302917986,0.10784476480178556,0.11549762453326601,0.05661257606490781,0.04329614604462624,0.0363421230561178,0.032003042596350735,0.05603569416272247,0.058931180023094526,0.06117526856547578,0.06294867903294792
1031,0.08508463398930988,0.1265363206118598,0.1537207883012663,0.17775879199007544,0.08506145347292514,0.09877402054095609,0.10789204445628502,0.11558865293366755,0.056572008113589374,0.04348884381338894,0.03632860040567833,0.032058823529413624,0.05611705544286672,0.059046378960268424,0.06126649896486762,0.06302487681493171
1032,0.08492273506917063,0.12603411511755244,0.15339074827221197,0.1781530147965902,0.08519757011258795,0.09865532465410265,0.10784754143019808,0.11572088869746364,0.056734279918863206,0.0433468559837743,0.03630831643001909,0.03206389452332842,0.056131648636466046,0.05902736503285845,0.061235543989266915,0.06306154217079482
1033,0.08526527852816408,0.12605581709232674,0.15365876995017982,0.17766766761634595,0.08527610394654214,0.09865285340352552,0.10791384220493286,0.11561994561428654,0.05669371196754475,0.04336713995943355,0.03632183908045858,0.03207910750507287,0.0562311246337615,0.05900443315895937,0.06124593101625055,0.06303151164522192
1034,0.08526499414076537,0.1261911012712217,0.15344824336345633,0.17779831950254793,0.08536733865131302,0.09888264703411484,0.1080077109384305,0.11582612327179377,0.05661257606490783,0.04339756592292238,0.03626774847870064,0.03208924949290247,0.05633037525354965,0.05923212287788654,0.06142551420537218,0.06322160946357673
